timestamp,user_id,session_id,event_name,platform,channel,campaign,country,is_new_user,item_id,order_id,quantity,price,revenue
2025-12-12T23:49:00+09:00,u100095,sYS73SI6T,view_item,web,paid_search,search_competitor,KR,False,sku_boots,,,139000,
2025-12-12T23:52:00+09:00,u100095,sYS73SI6T,view_item,web,paid_search,search_competitor,KR,False,sku_tee,,,19000,
2025-12-13T17:49:00+09:00,u100049,sVGCCLDXP,session_start,android,organic,(none),JP,True,,,,,
2025-12-13T17:53:00+09:00,u100049,sVGCCLDXP,view_category,android,organic,(none),JP,False,outerwear,,,,
2025-12-13T17:54:00+09:00,u100049,sVGCCLDXP,search,android,organic,(none),JP,False,coat,,,,
2025-12-13T17:55:00+09:00,u100049,sVGCCLDXP,view_item,android,organic,(none),JP,False,sku_coat,,,129000,
2025-12-13T17:58:00+09:00,u100049,sVGCCLDXP,view_item,android,organic,(none),JP,False,sku_tee,,,19000,
2025-12-13T17:59:00+09:00,u100049,sVGCCLDXP,view_item,android,organic,(none),JP,False,sku_sneakers,,,79000,
2025-12-13T18:00:00+09:00,u100049,sVGCCLDXP,view_item,android,organic,(none),JP,False,sku_bag,,,39000,
2025-12-13T18:02:00+09:00,u100049,sVGCCLDXP,view_item,android,organic,(none),JP,False,sku_hoodie,,,49000,
2025-12-13T18:06:00+09:00,u100049,sVGCCLDXP,view_item,android,organic,(none),JP,False,sku_cap,,,15000,
2025-12-13T18:08:00+09:00,u100049,sVGCCLDXP,view_item,android,organic,(none),JP,False,sku_boots,,,139000,
2025-12-13T18:10:00+09:00,u100049,sVGCCLDXP,view_item,android,organic,(none),JP,False,sku_socks,,,7000,
2025-12-13T19:41:00+09:00,u100079,sVP21KRO8,session_start,ios,organic,(none),KR,True,,,,,
2025-12-13T19:43:00+09:00,u100079,sVP21KRO8,view_category,ios,organic,(none),KR,False,bags,,,,
2025-12-13T19:46:00+09:00,u100079,sVP21KRO8,search,ios,organic,(none),KR,False,cap,,,,
2025-12-13T19:48:00+09:00,u100079,sVP21KRO8,view_item,ios,organic,(none),KR,False,sku_boots,,,139000,
2025-12-13T19:52:00+09:00,u100079,sVP21KRO8,view_item,ios,organic,(none),KR,False,sku_sneakers,,,79000,
2025-12-13T19:54:00+09:00,u100079,sVP21KRO8,view_item,ios,organic,(none),KR,False,sku_backpack,,,89000,
2025-12-13T19:56:00+09:00,u100079,sVP21KRO8,view_item,ios,organic,(none),KR,False,sku_hoodie,,,49000,
2025-12-13T19:57:00+09:00,u100079,sVP21KRO8,view_item,ios,organic,(none),KR,False,sku_bag,,,39000,
2025-12-13T20:01:00+09:00,u100079,sVP21KRO8,view_item,ios,organic,(none),KR,False,sku_tee,,,19000,
2025-12-13T22:32:00+09:00,u100098,sNEVMTXAB,session_start,ios,paid_social,tiktok_spark,KR,True,,,,,
2025-12-13T22:33:00+09:00,u100098,sNEVMTXAB,view_item,ios,paid_social,tiktok_spark,KR,False,sku_hoodie,,,49000,
2025-12-13T22:36:00+09:00,u100098,sNEVMTXAB,view_item,ios,paid_social,tiktok_spark,KR,False,sku_boots,,,139000,
2025-12-13T22:38:00+09:00,u100098,sNEVMTXAB,view_item,ios,paid_social,tiktok_spark,KR,False,sku_socks,,,7000,
2025-12-13T22:39:00+09:00,u100098,sNEVMTXAB,view_item,ios,paid_social,tiktok_spark,KR,False,sku_sneakers,,,79000,
2025-12-13T22:42:00+09:00,u100098,sNEVMTXAB,view_item,ios,paid_social,tiktok_spark,KR,False,sku_tee,,,19000,
2025-12-13T22:44:00+09:00,u100098,sNEVMTXAB,view_item,ios,paid_social,tiktok_spark,KR,False,sku_bag,,,39000,
2025-12-13T22:46:00+09:00,u100098,sNEVMTXAB,view_item,ios,paid_social,tiktok_spark,KR,False,sku_cap,,,15000,
2025-12-13T22:50:00+09:00,u100098,sNEVMTXAB,view_item,ios,paid_social,tiktok_spark,KR,False,sku_backpack,,,89000,
2025-12-13T22:54:00+09:00,u100098,sNEVMTXAB,view_item,ios,paid_social,tiktok_spark,KR,False,sku_coat,,,129000,
2025-12-14T09:29:00+09:00,u100120,sWS62AJW4,session_start,ios,influencer,instagram_story,US,True,,,,,
2025-12-14T09:32:00+09:00,u100120,sWS62AJW4,view_item,ios,influencer,instagram_story,US,False,sku_sneakers,,,79000,
2025-12-14T09:36:00+09:00,u100120,sWS62AJW4,view_item,ios,influencer,instagram_story,US,False,sku_bag,,,39000,
2025-12-14T09:39:00+09:00,u100120,sWS62AJW4,view_item,ios,influencer,instagram_story,US,False,sku_coat,,,129000,
2025-12-14T09:41:00+09:00,u100120,sWS62AJW4,view_item,ios,influencer,instagram_story,US,False,sku_tee,,,19000,
2025-12-14T09:43:00+09:00,u100120,sWS62AJW4,view_item,ios,influencer,instagram_story,US,False,sku_hoodie,,,49000,
2025-12-14T09:45:00+09:00,u100120,sWS62AJW4,view_item,ios,influencer,instagram_story,US,False,sku_backpack,,,89000,
2025-12-14T09:47:00+09:00,u100120,sWS62AJW4,view_item,ios,influencer,instagram_story,US,False,sku_cap,,,15000,
2025-12-14T09:50:00+09:00,u100120,sWS62AJW4,view_item,ios,influencer,instagram_story,US,False,sku_socks,,,7000,
2025-12-14T10:41:00+09:00,u100015,sDUL7TMUX,session_start,ios,organic,(none),KR,True,,,,,
2025-12-14T10:44:00+09:00,u100015,sDUL7TMUX,view_category,ios,organic,(none),KR,False,tops,,,,
2025-12-14T10:47:00+09:00,u100015,sDUL7TMUX,search,ios,organic,(none),KR,False,sneakers,,,,
2025-12-14T10:48:00+09:00,u100015,sDUL7TMUX,view_item,ios,organic,(none),KR,False,sku_cap,,,15000,
2025-12-14T10:50:00+09:00,u100015,sDUL7TMUX,view_item,ios,organic,(none),KR,False,sku_coat,,,129000,
2025-12-14T10:54:00+09:00,u100015,sDUL7TMUX,view_item,ios,organic,(none),KR,False,sku_hoodie,,,49000,
2025-12-14T10:56:00+09:00,u100015,sDUL7TMUX,view_item,ios,organic,(none),KR,False,sku_sneakers,,,79000,
2025-12-14T10:57:00+09:00,u100015,sDUL7TMUX,view_item,ios,organic,(none),KR,False,sku_boots,,,139000,
2025-12-14T11:01:00+09:00,u100015,sDUL7TMUX,view_item,ios,organic,(none),KR,False,sku_socks,,,7000,
2025-12-14T11:02:00+09:00,u100015,sDUL7TMUX,view_item,ios,organic,(none),KR,False,sku_bag,,,39000,
2025-12-14T11:03:00+09:00,u100015,sDUL7TMUX,view_item,ios,organic,(none),KR,False,sku_tee,,,19000,
2025-12-14T11:06:00+09:00,u100015,sDUL7TMUX,view_item,ios,organic,(none),KR,False,sku_backpack,,,89000,
2025-12-14T11:10:00+09:00,u100015,sDUL7TMUX,add_to_cart,ios,organic,(none),KR,False,sku_hoodie,,1,49000,
2025-12-14T11:15:00+09:00,u100015,sDUL7TMUX,begin_checkout,ios,organic,(none),KR,False,,,,,
2025-12-14T11:19:00+09:00,u100015,sDUL7TMUX,purchase,ios,organic,(none),KR,False,sku_hoodie,oFV0FLZRK,1,49000,49000
2025-12-14T11:21:00+09:00,u100015,sDUL7TMUX,view_order_confirmation,ios,organic,(none),KR,False,,oFV0FLZRK,,,
2025-12-14T12:46:00+09:00,u100079,sS2YEJLMR,session_start,ios,organic,(none),KR,False,,,,,
2025-12-14T12:49:00+09:00,u100079,sS2YEJLMR,view_category,ios,organic,(none),KR,False,bags,,,,
2025-12-14T12:51:00+09:00,u100079,sS2YEJLMR,search,ios,organic,(none),KR,False,gift,,,,
2025-12-14T12:51:00+09:00,u100031,s0AC83BHP,session_start,ios,organic,(none),US,True,,,,,
2025-12-14T12:53:00+09:00,u100079,sS2YEJLMR,view_item,ios,organic,(none),KR,False,sku_backpack,,,89000,
2025-12-14T12:55:00+09:00,u100031,s0AC83BHP,view_category,ios,organic,(none),US,False,accessories,,,,
2025-12-14T12:56:00+09:00,u100031,s0AC83BHP,view_item,ios,organic,(none),US,False,sku_coat,,,129000,
2025-12-14T12:57:00+09:00,u100031,s0AC83BHP,view_item,ios,organic,(none),US,False,sku_socks,,,7000,
2025-12-14T12:57:00+09:00,u100079,sS2YEJLMR,view_item,ios,organic,(none),KR,False,sku_hoodie,,,49000,
2025-12-14T12:58:00+09:00,u100031,s0AC83BHP,add_to_cart,ios,organic,(none),US,False,sku_coat,,2,129000,
2025-12-14T13:00:00+09:00,u100079,sS2YEJLMR,view_item,ios,organic,(none),KR,False,sku_socks,,,7000,
2025-12-14T13:02:00+09:00,u100031,s0AC83BHP,begin_checkout,ios,organic,(none),US,False,,,,,
2025-12-14T13:03:00+09:00,u100079,sS2YEJLMR,view_item,ios,organic,(none),KR,False,sku_coat,,,129000,
2025-12-14T13:07:00+09:00,u100079,sS2YEJLMR,view_item,ios,organic,(none),KR,False,sku_bag,,,39000,
2025-12-14T13:11:00+09:00,u100079,sS2YEJLMR,view_item,ios,organic,(none),KR,False,sku_sneakers,,,79000,
2025-12-14T13:15:00+09:00,u100079,sS2YEJLMR,view_item,ios,organic,(none),KR,False,sku_cap,,,15000,
2025-12-14T13:18:00+09:00,u100079,sS2YEJLMR,view_item,ios,organic,(none),KR,False,sku_boots,,,139000,
2025-12-14T14:50:00+09:00,u100087,s1PE45ZHR,session_start,web,organic,(none),US,True,,,,,
2025-12-14T14:54:00+09:00,u100087,s1PE45ZHR,search,web,organic,(none),US,False,bag,,,,
2025-12-14T14:57:00+09:00,u100087,s1PE45ZHR,view_item,web,organic,(none),US,False,sku_coat,,,129000,
2025-12-14T15:00:00+09:00,u100087,s1PE45ZHR,view_item,web,organic,(none),US,False,sku_sneakers,,,79000,
2025-12-14T15:03:00+09:00,u100087,s1PE45ZHR,view_item,web,organic,(none),US,False,sku_socks,,,7000,
2025-12-14T15:05:00+09:00,u100087,s1PE45ZHR,view_item,web,organic,(none),US,False,sku_tee,,,19000,
2025-12-14T15:08:00+09:00,u100087,s1PE45ZHR,view_item,web,organic,(none),US,False,sku_bag,,,39000,
2025-12-14T16:54:00+09:00,u100013,sMJM7B161,session_start,ios,influencer,tiktok_dance,US,False,,,,,
2025-12-14T16:57:00+09:00,u100013,sMJM7B161,view_category,ios,influencer,tiktok_dance,US,False,tops,,,,
2025-12-14T16:59:00+09:00,u100013,sMJM7B161,search,ios,influencer,tiktok_dance,US,False,cap,,,,
2025-12-14T17:00:00+09:00,u100013,sMJM7B161,view_item,ios,influencer,tiktok_dance,US,False,sku_bag,,,39000,
2025-12-14T17:03:00+09:00,u100013,sMJM7B161,view_item,ios,influencer,tiktok_dance,US,False,sku_tee,,,19000,
2025-12-14T17:05:00+09:00,u100013,sMJM7B161,view_item,ios,influencer,tiktok_dance,US,False,sku_boots,,,139000,
2025-12-14T17:09:00+09:00,u100013,sMJM7B161,view_item,ios,influencer,tiktok_dance,US,False,sku_socks,,,7000,
2025-12-14T17:10:00+09:00,u100010,sTX6DWNSF,session_start,android,paid_search,search_generic,KR,True,,,,,
2025-12-14T17:10:00+09:00,u100013,sMJM7B161,view_item,ios,influencer,tiktok_dance,US,False,sku_hoodie,,,49000,
2025-12-14T17:11:00+09:00,u100010,sTX6DWNSF,view_category,android,paid_search,search_generic,KR,False,accessories,,,,
2025-12-14T17:12:00+09:00,u100010,sTX6DWNSF,search,android,paid_search,search_generic,KR,False,hoodie,,,,
2025-12-14T17:12:00+09:00,u100013,sMJM7B161,view_item,ios,influencer,tiktok_dance,US,False,sku_backpack,,,89000,
2025-12-14T17:14:00+09:00,u100010,sTX6DWNSF,view_item,android,paid_search,search_generic,KR,False,sku_tee,,,19000,
2025-12-14T17:15:00+09:00,u100013,sMJM7B161,view_item,ios,influencer,tiktok_dance,US,False,sku_coat,,,129000,
2025-12-14T17:16:00+09:00,u100013,sMJM7B161,add_to_cart,ios,influencer,tiktok_dance,US,False,sku_socks,,1,7000,
2025-12-14T17:16:00+09:00,u100010,sTX6DWNSF,view_item,android,paid_search,search_generic,KR,False,sku_socks,,,7000,
2025-12-14T17:20:00+09:00,u100010,sTX6DWNSF,view_item,android,paid_search,search_generic,KR,False,sku_backpack,,,89000,
2025-12-14T17:22:00+09:00,u100010,sTX6DWNSF,view_item,android,paid_search,search_generic,KR,False,sku_cap,,,15000,
2025-12-14T17:26:00+09:00,u100010,sTX6DWNSF,view_item,android,paid_search,search_generic,KR,False,sku_boots,,,139000,
2025-12-14T17:28:00+09:00,u100010,sTX6DWNSF,view_item,android,paid_search,search_generic,KR,False,sku_hoodie,,,49000,
2025-12-14T17:30:00+09:00,u100010,sTX6DWNSF,view_item,android,paid_search,search_generic,KR,False,sku_coat,,,129000,
2025-12-14T20:17:00+09:00,u100040,sGPC32JUI,session_start,web,organic,(none),KR,True,,,,,
2025-12-14T20:21:00+09:00,u100040,sGPC32JUI,view_category,web,organic,(none),KR,False,accessories,,,,
2025-12-14T20:22:00+09:00,u100040,sGPC32JUI,view_item,web,organic,(none),KR,False,sku_hoodie,,,49000,
2025-12-14T20:23:00+09:00,u100040,sGPC32JUI,view_item,web,organic,(none),KR,False,sku_boots,,,139000,
2025-12-14T20:27:00+09:00,u100040,sGPC32JUI,view_item,web,organic,(none),KR,False,sku_socks,,,7000,
2025-12-14T20:30:00+09:00,u100040,sGPC32JUI,view_item,web,organic,(none),KR,False,sku_backpack,,,89000,
2025-12-14T20:31:00+09:00,u100040,sGPC32JUI,view_item,web,organic,(none),KR,False,sku_cap,,,15000,
2025-12-14T20:35:00+09:00,u100040,sGPC32JUI,view_item,web,organic,(none),KR,False,sku_sneakers,,,79000,
2025-12-15T12:40:00+09:00,u100082,sD77Z4N3J,session_start,ios,influencer,youtube_review,JP,True,,,,,
2025-12-15T12:43:00+09:00,u100082,sD77Z4N3J,search,ios,influencer,youtube_review,JP,False,gift,,,,
2025-12-15T12:46:00+09:00,u100082,sD77Z4N3J,view_item,ios,influencer,youtube_review,JP,False,sku_bag,,,39000,
2025-12-15T12:47:00+09:00,u100082,sD77Z4N3J,view_item,ios,influencer,youtube_review,JP,False,sku_socks,,,7000,
2025-12-15T12:50:00+09:00,u100071,sVWA5KWJK,session_start,web,organic,(none),KR,True,,,,,
2025-12-15T12:50:00+09:00,u100082,sD77Z4N3J,view_item,ios,influencer,youtube_review,JP,False,sku_coat,,,129000,
2025-12-15T12:51:00+09:00,u100071,sVWA5KWJK,view_item,web,organic,(none),KR,False,sku_hoodie,,,49000,
2025-12-15T12:54:00+09:00,u100071,sVWA5KWJK,view_item,web,organic,(none),KR,False,sku_sneakers,,,79000,
2025-12-15T12:55:00+09:00,u100071,sVWA5KWJK,view_item,web,organic,(none),KR,False,sku_boots,,,139000,
2025-12-15T13:16:00+09:00,u100114,sLERSLYQ3,session_start,web,paid_search,search_generic,JP,True,,,,,
2025-12-15T13:17:00+09:00,u100114,sLERSLYQ3,view_category,web,paid_search,search_generic,JP,False,tops,,,,
2025-12-15T13:18:00+09:00,u100114,sLERSLYQ3,search,web,paid_search,search_generic,JP,False,hoodie,,,,
2025-12-15T13:20:00+09:00,u100098,sPQGJ5J62,session_start,ios,paid_social,tiktok_spark,KR,False,,,,,
2025-12-15T13:21:00+09:00,u100114,sLERSLYQ3,view_item,web,paid_search,search_generic,JP,False,sku_hoodie,,,49000,
2025-12-15T13:21:00+09:00,u100098,sPQGJ5J62,view_category,ios,paid_social,tiktok_spark,KR,False,bags,,,,
2025-12-15T13:23:00+09:00,u100098,sPQGJ5J62,view_item,ios,paid_social,tiktok_spark,KR,False,sku_boots,,,139000,
2025-12-15T13:25:00+09:00,u100114,sLERSLYQ3,view_item,web,paid_search,search_generic,JP,False,sku_sneakers,,,79000,
2025-12-15T13:26:00+09:00,u100098,sPQGJ5J62,view_item,ios,paid_social,tiktok_spark,KR,False,sku_bag,,,39000,
2025-12-15T13:28:00+09:00,u100114,sLERSLYQ3,view_item,web,paid_search,search_generic,JP,False,sku_bag,,,39000,
2025-12-15T13:32:00+09:00,u100114,sLERSLYQ3,view_item,web,paid_search,search_generic,JP,False,sku_tee,,,19000,
2025-12-15T13:35:00+09:00,u100114,sLERSLYQ3,view_item,web,paid_search,search_generic,JP,False,sku_socks,,,7000,
2025-12-15T13:39:00+09:00,u100114,sLERSLYQ3,add_to_cart,web,paid_search,search_generic,JP,False,sku_hoodie,,1,49000,
2025-12-15T13:44:00+09:00,u100114,sLERSLYQ3,begin_checkout,web,paid_search,search_generic,JP,False,,,,,
2025-12-15T13:48:00+09:00,u100114,sLERSLYQ3,payment_failed,web,paid_search,search_generic,JP,False,timeout,,,,
2025-12-15T14:21:00+09:00,u100049,sXD6AIOHD,session_start,android,organic,(none),JP,False,,,,,
2025-12-15T14:23:00+09:00,u100049,sXD6AIOHD,view_category,android,organic,(none),JP,False,shoes,,,,
2025-12-15T14:24:00+09:00,u100049,sXD6AIOHD,search,android,organic,(none),JP,False,bag,,,,
2025-12-15T14:27:00+09:00,u100049,sXD6AIOHD,view_item,android,organic,(none),JP,False,sku_hoodie,,,49000,
2025-12-15T14:31:00+09:00,u100049,sXD6AIOHD,view_item,android,organic,(none),JP,False,sku_coat,,,129000,
2025-12-15T14:35:00+09:00,u100049,sXD6AIOHD,view_item,android,organic,(none),JP,False,sku_tee,,,19000,
2025-12-15T14:36:00+09:00,u100078,sC4I2YQ62,session_start,ios,email,crm_winback,KR,True,,,,,
2025-12-15T14:38:00+09:00,u100049,sXD6AIOHD,view_item,android,organic,(none),JP,False,sku_socks,,,7000,
2025-12-15T14:38:00+09:00,u100078,sC4I2YQ62,view_item,ios,email,crm_winback,KR,False,sku_bag,,,39000,
2025-12-15T14:39:00+09:00,u100078,sC4I2YQ62,view_item,ios,email,crm_winback,KR,False,sku_sneakers,,,79000,
2025-12-15T14:40:00+09:00,u100049,sXD6AIOHD,view_item,android,organic,(none),JP,False,sku_cap,,,15000,
2025-12-15T14:41:00+09:00,u100078,sC4I2YQ62,view_item,ios,email,crm_winback,KR,False,sku_coat,,,129000,
2025-12-15T14:41:00+09:00,u100049,sXD6AIOHD,view_item,android,organic,(none),JP,False,sku_backpack,,,89000,
2025-12-15T14:42:00+09:00,u100078,sC4I2YQ62,view_item,ios,email,crm_winback,KR,False,sku_backpack,,,89000,
2025-12-15T14:45:00+09:00,u100049,sXD6AIOHD,view_item,android,organic,(none),JP,False,sku_sneakers,,,79000,
2025-12-15T14:46:00+09:00,u100078,sC4I2YQ62,view_item,ios,email,crm_winback,KR,False,sku_hoodie,,,49000,
2025-12-15T14:49:00+09:00,u100078,sC4I2YQ62,view_item,ios,email,crm_winback,KR,False,sku_socks,,,7000,
2025-12-15T14:49:00+09:00,u100049,sXD6AIOHD,view_item,android,organic,(none),JP,False,sku_boots,,,139000,
2025-12-15T14:52:00+09:00,u100049,sXD6AIOHD,add_to_cart,android,organic,(none),JP,False,sku_boots,,1,139000,
2025-12-15T14:53:00+09:00,u100049,sXD6AIOHD,begin_checkout,android,organic,(none),JP,False,,,,,
2025-12-15T14:53:00+09:00,u100078,sC4I2YQ62,view_item,ios,email,crm_winback,KR,False,sku_cap,,,15000,
2025-12-15T14:55:00+09:00,u100078,sC4I2YQ62,view_item,ios,email,crm_winback,KR,False,sku_boots,,,139000,
2025-12-15T14:55:00+09:00,u100049,sXD6AIOHD,payment_failed,android,organic,(none),JP,False,3ds_fail,,,,
2025-12-15T16:49:00+09:00,u100095,sZN0U5GLQ,session_start,web,paid_search,search_competitor,KR,False,,,,,
2025-12-15T16:53:00+09:00,u100095,sZN0U5GLQ,view_category,web,paid_search,search_competitor,KR,False,accessories,,,,
2025-12-15T16:54:00+09:00,u100095,sZN0U5GLQ,view_item,web,paid_search,search_competitor,KR,False,sku_backpack,,,89000,
2025-12-15T16:55:00+09:00,u100095,sZN0U5GLQ,view_item,web,paid_search,search_competitor,KR,False,sku_coat,,,129000,
2025-12-15T16:59:00+09:00,u100095,sZN0U5GLQ,view_item,web,paid_search,search_competitor,KR,False,sku_boots,,,139000,
2025-12-15T19:49:00+09:00,u100013,sV8SUF37I,session_start,ios,influencer,tiktok_dance,US,False,,,,,
2025-12-15T19:50:00+09:00,u100013,sV8SUF37I,view_category,ios,influencer,tiktok_dance,US,False,bags,,,,
2025-12-15T19:51:00+09:00,u100013,sV8SUF37I,view_item,ios,influencer,tiktok_dance,US,False,sku_hoodie,,,49000,
2025-12-15T19:52:00+09:00,u100013,sV8SUF37I,view_item,ios,influencer,tiktok_dance,US,False,sku_socks,,,7000,
2025-12-15T19:55:00+09:00,u100013,sV8SUF37I,view_item,ios,influencer,tiktok_dance,US,False,sku_sneakers,,,79000,
2025-12-15T19:57:00+09:00,u100013,sV8SUF37I,view_item,ios,influencer,tiktok_dance,US,False,sku_cap,,,15000,
2025-12-15T20:00:00+09:00,u100013,sV8SUF37I,view_item,ios,influencer,tiktok_dance,US,False,sku_tee,,,19000,
2025-12-15T20:03:00+09:00,u100013,sV8SUF37I,view_item,ios,influencer,tiktok_dance,US,False,sku_bag,,,39000,
2025-12-15T20:07:00+09:00,u100013,sV8SUF37I,view_item,ios,influencer,tiktok_dance,US,False,sku_coat,,,129000,
2025-12-15T21:12:00+09:00,u100120,sEPBAFI9S,session_start,ios,influencer,instagram_story,US,False,,,,,
2025-12-15T21:13:00+09:00,u100120,sEPBAFI9S,view_category,ios,influencer,instagram_story,US,False,tops,,,,
2025-12-15T21:16:00+09:00,u100120,sEPBAFI9S,view_item,ios,influencer,instagram_story,US,False,sku_coat,,,129000,
2025-12-15T21:17:00+09:00,u100120,sEPBAFI9S,view_item,ios,influencer,instagram_story,US,False,sku_bag,,,39000,
2025-12-15T21:18:00+09:00,u100120,sEPBAFI9S,view_item,ios,influencer,instagram_story,US,False,sku_cap,,,15000,
2025-12-15T21:20:00+09:00,u100120,sEPBAFI9S,view_item,ios,influencer,instagram_story,US,False,sku_hoodie,,,49000,
2025-12-15T21:23:00+09:00,u100120,sEPBAFI9S,view_item,ios,influencer,instagram_story,US,False,sku_boots,,,139000,
2025-12-15T21:27:00+09:00,u100120,sEPBAFI9S,view_item,ios,influencer,instagram_story,US,False,sku_backpack,,,89000,
2025-12-15T22:44:00+09:00,u100040,sTYNSUPVJ,session_start,web,organic,(none),KR,False,,,,,
2025-12-15T22:47:00+09:00,u100040,sTYNSUPVJ,view_category,web,organic,(none),KR,False,accessories,,,,
2025-12-15T22:49:00+09:00,u100040,sTYNSUPVJ,view_item,web,organic,(none),KR,False,sku_hoodie,,,49000,
2025-12-15T22:52:00+09:00,u100040,sTYNSUPVJ,view_item,web,organic,(none),KR,False,sku_tee,,,19000,
2025-12-15T22:53:00+09:00,u100040,sTYNSUPVJ,view_item,web,organic,(none),KR,False,sku_boots,,,139000,
2025-12-15T22:57:00+09:00,u100040,sTYNSUPVJ,view_item,web,organic,(none),KR,False,sku_cap,,,15000,
2025-12-15T23:01:00+09:00,u100040,sTYNSUPVJ,view_item,web,organic,(none),KR,False,sku_sneakers,,,79000,
2025-12-15T23:04:00+09:00,u100040,sTYNSUPVJ,view_item,web,organic,(none),KR,False,sku_backpack,,,89000,
2025-12-16T11:55:00+09:00,u100013,s5IQT11XM,session_start,ios,influencer,tiktok_dance,US,False,,,,,
2025-12-16T11:59:00+09:00,u100013,s5IQT11XM,view_item,ios,influencer,tiktok_dance,US,False,sku_bag,,,39000,
2025-12-16T12:01:00+09:00,u100013,s5IQT11XM,view_item,ios,influencer,tiktok_dance,US,False,sku_backpack,,,89000,
2025-12-16T12:03:00+09:00,u100013,s5IQT11XM,view_item,ios,influencer,tiktok_dance,US,False,sku_cap,,,15000,
2025-12-16T12:06:00+09:00,u100013,s5IQT11XM,view_item,ios,influencer,tiktok_dance,US,False,sku_coat,,,129000,
2025-12-16T15:41:00+09:00,u100032,s0Q0EFOBB,session_start,ios,paid_search,search_generic,SG,True,,,,,
